,title,link,author,author_link,date
595,Interaction of the transmembrane domain of lysis protein E from bacteriophage phiX174 with bacterial translocase MraY and peptidyl-prolyl isomerase SlyD,https://pureportal.coventry.ac.uk/en/publications/interaction-of-the-transmembrane-domain-of-lysis-protein-e-from-b,"Mendel, S.",https://pureportal.coventry.ac.uk/en/persons/sharon-williams,Oct 2006
596,MRX protects telomeric DNA at uncapped telomeres of budding yeast cdc13-1 mutants,https://pureportal.coventry.ac.uk/en/publications/mrx-protects-telomeric-dna-at-uncapped-telomeres-of-budding-yeast,"Foster, S.",https://pureportal.coventry.ac.uk/en/persons/steven-foster,13 Jul 2006
597,Structure of the regulatory subunit of acetohydroxyacid synthase isozyme III from Escherichia coli,https://pureportal.coventry.ac.uk/en/publications/structure-of-the-regulatory-subunit-of-acetohydroxyacid-synthase-,"Mendel, S.",https://pureportal.coventry.ac.uk/en/persons/sharon-williams,31 Mar 2006
598,Association of WNK1 gene polymorphisms and haplotypes with ambulatory blood pressure in the general population,https://pureportal.coventry.ac.uk/en/publications/association-of-wnk1-gene-polymorphisms-and-haplotypes-with-ambula,"Raleigh, S. M.",https://pureportal.coventry.ac.uk/en/persons/stuart-raleigh,29 Nov 2005
599,Cancer risks and mortality in heterozygous ATM mutation carriers,https://pureportal.coventry.ac.uk/en/publications/cancer-risks-and-mortality-in-heterozygous-atm-mutation-carriers,"Reiman, A.",https://pureportal.coventry.ac.uk/en/persons/anne-reiman,1 Jun 2005
600,Graded exercise testing for uphill walking studies,https://pureportal.coventry.ac.uk/en/publications/graded-exercise-testing-for-uphill-walking-studies-2,"Thake, C. D.",https://pureportal.coventry.ac.uk/en/persons/doug-thake,2005
601,Lactone synthesis activity in a site-directed mutant of an extradiol catechol dioxygenase enzyme,https://pureportal.coventry.ac.uk/en/publications/lactone-synthesis-activity-in-a-site-directed-mutant-of-an-extrad,"Mendel, S.",https://pureportal.coventry.ac.uk/en/persons/sharon-williams,7 Feb 2005
602,Mapping of a major locus that determines telomere length in humans,https://pureportal.coventry.ac.uk/en/publications/mapping-of-a-major-locus-that-determines-telomere-length-in-human,"Raleigh, S. M.",https://pureportal.coventry.ac.uk/en/persons/stuart-raleigh,Jan 2005
603,Provision of community programs for clients with spinal cord injury: use of qualitative research to evaluate the role of the British Columbia Paraplegic Association,https://pureportal.coventry.ac.uk/en/publications/provision-of-community-programs-for-clients-with-spinal-cord-inju-2,,,2005
604,Repeatability of pulse oximetry in hypoxic and normoxic incremental exercise,https://pureportal.coventry.ac.uk/en/publications/repeatability-of-pulse-oximetry-in-hypoxic-and-normoxic-increment-2,"Thake, D.",https://pureportal.coventry.ac.uk/en/persons/doug-thake,2005
605,Reproducibility of VO2 peak achieved during cycle ergometry in normoxia and hypoxia,https://pureportal.coventry.ac.uk/en/publications/reproducibility-of-vo2-peak-achieved-during-cycle-ergometry-in-no-2,"Thake, D.",https://pureportal.coventry.ac.uk/en/persons/doug-thake,2005
606,Structure and function of the complex formed by the tuberculosis virulence factors CFP-10 and ESAT-6,https://pureportal.coventry.ac.uk/en/publications/structure-and-function-of-the-complex-formed-by-the-tuberculosis-,"Burke, B.",https://pureportal.coventry.ac.uk/en/persons/bernie-burke,20 Jul 2005
607,"Acid-base catalysis in the extradiol catechol dioxygenase reaction mechanism: site-directed mutagenesis of His-115 and His-179 in Escherichia coli 2,3-dihydroxyphenylpropionate 1,2-dioxygenase (MhpB)",https://pureportal.coventry.ac.uk/en/publications/acid-base-catalysis-in-the-extradiol-catechol-dioxygenase-reactio,"Mendel, S.",https://pureportal.coventry.ac.uk/en/persons/sharon-williams,26 Oct 2004
608,Plasma membrane targeting of exocytic SNARE proteins,https://pureportal.coventry.ac.uk/en/publications/plasma-membrane-targeting-of-exocytic-snare-proteins,"Greaves, J.",https://pureportal.coventry.ac.uk/en/persons/jennifer-greaves,23 Aug 2004
609,Potential for the use of ultrasound in the extraction of antioxidants from Rosmarinus officinalis for the food and pharmaceutical industry,https://pureportal.coventry.ac.uk/en/publications/potential-for-the-use-of-ultrasound-in-the-extraction-of-antioxid-4,,,21 Feb 2004
610,The Effects of Cadence upon Excess Post-Exercise Oxygen Consumption during Upper Body Exercise,https://pureportal.coventry.ac.uk/en/publications/the-effects-of-cadence-upon-excess-post-exercise-oxygen-consumpti-2,"Price, M. J.",https://pureportal.coventry.ac.uk/en/persons/mike-price,2004
611,Amino and Fatty Acids in Harsh Environments,https://pureportal.coventry.ac.uk/en/publications/amino-and-fatty-acids-in-harsh-environments-2,"Thake, D.",https://pureportal.coventry.ac.uk/en/persons/doug-thake,2003
612,"Effect of acute hypocapnic hypoxia on circulating leucocyte subsets, neutrophil activity and plasma anti-oxidant status during exercise at 50 % normoxic VO2,peak",https://pureportal.coventry.ac.uk/en/publications/effect-of-acute-hypocapnic-hypoxia-on-circulating-leucocyte-subse-4,"Thake, C. D.",https://pureportal.coventry.ac.uk/en/persons/doug-thake,2003
613,Exercise or hypoxia? The stress of intensive training at altitude in winter may lead to immunodepression,https://pureportal.coventry.ac.uk/en/publications/exercise-or-hypoxia-the-stress-of-intensive-training-at-altitude--2,"Thake, D.",https://pureportal.coventry.ac.uk/en/persons/doug-thake,2003
614,Functional and spatial segregation of secretory vesicle pools according to vesicle age,https://pureportal.coventry.ac.uk/en/publications/functional-and-spatial-segregation-of-secretory-vesicle-pools-acc,"Greaves, J.",https://pureportal.coventry.ac.uk/en/persons/jennifer-greaves,13 Mar 2003
615,The N-terminal domain of the regulatory subunit is sufficient for complete activation of acetohydroxyacid synthase III from Escherichia coli,https://pureportal.coventry.ac.uk/en/publications/the-n-terminal-domain-of-the-regulatory-subunit-is-sufficient-for,"Mendel, S.",https://pureportal.coventry.ac.uk/en/persons/sharon-williams,10 Jan 2003
616,The Stress of Intensive Training at Altitude in Winter After Training in the Desert,https://pureportal.coventry.ac.uk/en/publications/the-stress-of-intensive-training-at-altitude-in-winter-after-trai-2,"Thake, D.",https://pureportal.coventry.ac.uk/en/persons/doug-thake,2003
617,Ultrasound as a preservation technology,https://pureportal.coventry.ac.uk/en/publications/ultrasound-as-a-preservation-technology-2,,,Oct 2003
618,"Effect of acute hypocapnic hypoxia on circulating leucocyte subsets, neutrophil activity and plasma antioxidant status during exercise at 50% normoxic VO2 peak",https://pureportal.coventry.ac.uk/en/publications/effect-of-acute-hypocapnic-hypoxia-on-circulating-leucocyte-subse-3,"Thake, D.",https://pureportal.coventry.ac.uk/en/persons/doug-thake,2002
619,Efficacy of Semliki Forest virus transduction of bovine adrenal chromaffin cells: an analysis of heterologous protein targeting and distribution,https://pureportal.coventry.ac.uk/en/publications/efficacy-of-semliki-forest-virus-transduction-of-bovine-adrenal-c,"Greaves, J.",https://pureportal.coventry.ac.uk/en/persons/jennifer-greaves,Oct 2002
620,Exocytosis studies in a chromaffin cell-free system: imaging of single-vesicle exocytosis in a chromaffin cell-free system using total internal reflection fluorescence microscopy,https://pureportal.coventry.ac.uk/en/publications/exocytosis-studies-in-a-chromaffin-cell-free-system-imaging-of-si,"Greaves, J.",https://pureportal.coventry.ac.uk/en/persons/jennifer-greaves,Oct 2002
621,Human leucocyte trafficking and function: responses to acute hypocapnic hypoxia,https://pureportal.coventry.ac.uk/en/publications/human-leucocyte-trafficking-and-function-responses-to-acute-hypoc-2,"Thake, D.",https://pureportal.coventry.ac.uk/en/persons/doug-thake,2002
622,Regulation of a rat VL30 element in human breast cancer cells in hypoxia and anoxia: role of HIF-1,https://pureportal.coventry.ac.uk/en/publications/regulation-of-a-rat-vl30-element-in-human-breast-cancer-cells-in-,"Burke, B.",https://pureportal.coventry.ac.uk/en/persons/bernie-burke,4 Nov 2002
623,Acetohydroxyacid synthase: A proposed structure for regulatory subunits supported by evidence from mutagenesis,https://pureportal.coventry.ac.uk/en/publications/acetohydroxyacid-synthase-a-proposed-structure-for-regulatory-sub,"Mendel, S.",https://pureportal.coventry.ac.uk/en/persons/sharon-williams,16 Mar 2001
624,Controlling Emissions from Electroplating by the Application of Ultrasound,https://pureportal.coventry.ac.uk/en/publications/controlling-emissions-from-electroplating-by-the-application-of-u-2,,,2001
625,Investigation of the effects of ultrasound on vegetal tissues during solvent extraction,https://pureportal.coventry.ac.uk/en/publications/investigation-of-the-effects-of-ultrasound-on-vegetal-tissues-dur-2,,,28 Mar 2001
626,Picking out parallels: plant circadian clocks in context.,https://pureportal.coventry.ac.uk/en/publications/picking-out-parallels-plant-circadian-clocks-in-context,"Roden, LC.",https://pureportal.coventry.ac.uk/en/persons/laura-roden,29 Nov 2001
627,The extraction of rutin from flower buds of Sophora japonica,https://pureportal.coventry.ac.uk/en/publications/the-extraction-of-rutin-from-flower-buds-of-sophora-japonica-2,,,8 Jun 2001
628,A health intervention programme for children with albinism at a special school in South Africa,https://pureportal.coventry.ac.uk/en/publications/a-health-intervention-programme-for-children-with-albinism-at-a-s-2,"Lund, P. M.",https://pureportal.coventry.ac.uk/en/persons/patricia-lund,2000
629,Health and education of children with albinism in Zimbabwe,https://pureportal.coventry.ac.uk/en/publications/health-and-education-of-children-with-albinism-in-zimbabwe-2,"Lund, P. M.",https://pureportal.coventry.ac.uk/en/persons/patricia-lund,2000
630,Human erythrocyte and plasma amino acid concentrations during exercise,https://pureportal.coventry.ac.uk/en/publications/human-erythrocyte-and-plasma-amino-acid-concentrations-during-exe-2,"Thake, C. D.",https://pureportal.coventry.ac.uk/en/persons/doug-thake,Jul 2000
631,Antitumour prodrug development using cytochrome P450 (CYP) mediated activation,https://pureportal.coventry.ac.uk/en/publications/antitumour-prodrug-development-using-cytochrome-p450-cyp-mediated,"Patterson, L. H.",https://pureportal.coventry.ac.uk/en/persons/lisa-patterson,Dec 1999
632,Depolymerisation of mucilage isolated from ruredzo (Dicerocaryum zanguebarium) by ascorbic acid in the presence of catalysts,https://pureportal.coventry.ac.uk/en/publications/depolymerisation-of-mucilage-isolated-from-ruredzo-dicerocaryum-z,,,1999
633,Preparation of water insoluble crosslinked mucilage from ruredzo (Dicerocaryum zanguebarium),https://pureportal.coventry.ac.uk/en/publications/preparation-of-water-insoluble-crosslinked-mucilage-from-ruredzo-,,,1999
634,The nitroblue – tetrazolium test is not a useful measure of leukocyte activation during cardio-pulmonary bypass,https://pureportal.coventry.ac.uk/en/publications/the-nitroblue-tetrazolium-test-is-not-a-useful-measure-of-leukocy-2,"Thake, D.",https://pureportal.coventry.ac.uk/en/persons/doug-thake,1999
635,The use of ultrasound in electrochemical processes,https://pureportal.coventry.ac.uk/en/publications/the-use-of-ultrasound-in-electrochemical-processes-2,,,1999
636,Ultrasound starts quiet revolution in materials science,https://pureportal.coventry.ac.uk/en/publications/ultrasound-starts-quiet-revolution-in-materials-science-2,,,Feb 1999
637,Development of a walking test for the assessment of functional capacity in non-anaemic maintenance dialysis patients,https://pureportal.coventry.ac.uk/en/publications/development-of-a-walking-test-for-the-assessment-of-functional-ca,"Horton, E.",https://pureportal.coventry.ac.uk/en/persons/elizabeth-horton,Aug 1998
638,Reductive Metabolism: its Application in Prodrug Application,https://pureportal.coventry.ac.uk/en/publications/reductive-metabolism-its-application-in-prodrug-application,"Raleigh, S. M.",https://pureportal.coventry.ac.uk/en/persons/stuart-raleigh,1998
639,Some properties of ruredzo (Dicerocaryum zanguebarium) mucilage crosslinked with epichlorohydrin,https://pureportal.coventry.ac.uk/en/publications/some-properties-of-ruredzo-dicerocaryum-zanguebarium-mucilage-cro,,,1997
640,Coupled replication-translation methods and kits for protein synthesis,https://pureportal.coventry.ac.uk/en/publications/coupled-replication-translation-methods-and-kits-for-protein-synt,"Morozov, I.",https://pureportal.coventry.ac.uk/en/persons/igor-morozov,17 Sep 1996
641,Distribution of oculocutaneous albinism in Zimbabwe.,https://pureportal.coventry.ac.uk/en/publications/distribution-of-oculocutaneous-albinism-in-zimbabwe-2,"Lund, P. M.",https://pureportal.coventry.ac.uk/en/persons/patricia-lund,1996
642,The uses of ultrasound in food technology,https://pureportal.coventry.ac.uk/en/publications/the-uses-of-ultrasound-in-food-technology-2,,,Nov 1996
643,Use of crosslinked mucilage prepared from ruredzo (Dicerocaryum zanguebarium) in the purification of polygalacturonase extracted from tomato,https://pureportal.coventry.ac.uk/en/publications/use-of-crosslinked-mucilage-prepared-from-ruredzo-dicerocaryum-za,,,1996
644,Method of preparing polypeptides in cell-free translation system,https://pureportal.coventry.ac.uk/en/publications/method-of-preparing-polypeptides-in-cell-free-translation-system,"Morozov, I.",https://pureportal.coventry.ac.uk/en/persons/igor-morozov,26 Dec 1995
645,Molecular epidemiology of human rotaviruses in Manipur: genome analysis of rotaviruses of long electropherotype and subgroup I,https://pureportal.coventry.ac.uk/en/publications/molecular-epidemiology-of-human-rotaviruses-in-manipur-genome-ana,"Burke, B.",https://pureportal.coventry.ac.uk/en/persons/bernie-burke,Sep 1994
646,Rearrangement of the VP6 gene of a group A rotavirus in combination with a point mutation affecting trimer stability,https://pureportal.coventry.ac.uk/en/publications/rearrangement-of-the-vp6-gene-of-a-group-a-rotavirus-in-combinati,"Burke, B.",https://pureportal.coventry.ac.uk/en/persons/bernie-burke,Mar 1994
